pilot_pattern,pilot_density,snr_db,trial,num_pilots,nmse_oracle_perfect,nmse_oracle_support_ls,nmse_estimated_support_ls,path_recall,path_precision,power_recovery,delay_rmse_bins,doppler_rmse_bins,penalized_delay_rmse_bins,penalized_doppler_rmse_bins,ospa_distance,num_estimated,num_missed,num_false_alarms,false_alarm_rate
random,0.125,10.0,37,112,0.0,0.004622515500016499,0.43641074544065533,0.5,0.5,0.550794305102119,0.08088386099492613,0.13109103756603033,0.5334051925925761,0.3655029822929892,0.7349727942129002,4.0,2.0,2.0,0.5
random,0.125,10.0,38,112,0.0,0.0014817756137503948,0.04723457146915601,0.5,0.5,0.9581439529998277,0.03369936798173793,0.029219900435903213,0.530865165273805,0.35415660560088674,0.7090254364411964,4.0,2.0,2.0,0.5
random,0.125,10.0,39,112,0.0,0.0031816186885388308,0.0172753921305352,0.5,0.5,0.8923250533452856,0.04776563821552382,0.014095205972534958,0.5314045333802376,0.3536938470141997,0.5179132664038845,4.0,2.0,2.0,0.5
random,0.125,10.0,40,112,0.0,0.008998067454789035,0.04640923928685514,0.75,0.75,0.9706794308231173,0.08120244001045294,0.10907798889610366,0.3815368621742051,0.2672517647204858,0.5426654629416947,4.0,1.0,1.0,0.25
random,0.125,10.0,41,112,0.0,0.004757625825083921,0.05880634788236309,1.0,1.0,1.0,0.13662824990435601,0.08684064202636901,0.13662824990435601,0.08684064202636901,0.25169716252819613,4.0,0.0,0.0,0.0
random,0.125,10.0,42,112,0.0,0.002113870627252651,0.0620066100426164,0.75,0.75,0.9586150193231993,0.06639348263539319,0.032282325151672016,0.37938248628836596,0.2515583657680633,0.5089242624728522,4.0,1.0,1.0,0.25
random,0.125,10.0,43,112,0.0,0.001743315944597405,0.15982732547901382,0.75,0.75,0.8878204924504073,0.09027339180388332,0.17116045764933407,0.3830626110061292,0.2906405455146393,0.5905534865518604,4.0,1.0,1.0,0.25
random,0.125,10.0,44,112,0.0,0.0032390495131676134,0.1158850882375772,1.0,1.0,1.0,0.317642135155928,0.22488619273765942,0.317642135155928,0.22488619273765942,0.6177918747935263,4.0,0.0,0.0,0.0
random,0.125,10.0,45,112,0.0,0.002430527551431289,0.028986663296962364,1.0,1.0,1.0,0.03779659033929629,0.08282011783134977,0.03779659033929629,0.08282011783134977,0.17313690950419588,4.0,0.0,0.0,0.0
random,0.125,10.0,46,112,0.0,0.0026272427603615195,0.16456465586903107,0.75,0.75,0.912679148948077,0.14685997090711966,0.08225130199169906,0.3959809190998097,0.25994991346314633,0.5468573532263928,4.0,1.0,1.0,0.25
random,0.125,10.0,47,112,0.0,0.0061735146723788945,0.06925547847714958,0.5,0.5,0.8960071837625881,0.07312992604393169,0.07131868063925685,0.5328451867490176,0.3571318763483066,0.5258643262105316,4.0,2.0,2.0,0.5
random,0.125,10.0,48,112,0.0,0.004931482413628302,0.0405034660897677,1.0,1.0,1.0,0.20493175366369656,0.15743622249883704,0.20493175366369656,0.15743622249883704,0.41690050613281426,4.0,0.0,0.0,0.0
random,0.125,10.0,49,112,0.0,0.005827902897152688,0.2329989061889398,0.5,0.5,0.8011774752508537,0.01571609631544358,0.09498984757716955,0.5304465079927458,0.35987711176367826,0.7199067259055455,4.0,2.0,2.0,0.5
random,0.125,10.0,50,112,0.0,0.0037450558196431764,0.03373056616305934,0.75,0.75,0.9834504243862543,0.0627913443319817,0.04727031813385679,0.3789222409575124,0.2533295526233705,0.5118207233268156,4.0,1.0,1.0,0.25
random,0.125,10.0,51,112,0.0,0.001328792819447137,0.02482207309690324,1.0,1.0,1.0,0.07768658995826225,0.15928691652765622,0.07768658995826225,0.15928691652765622,0.33499036206989546,4.0,0.0,0.0,0.0
random,0.125,10.0,52,112,0.0,0.0012331724562322421,0.028036447426022657,0.75,0.75,0.9865278758337026,0.12713985918477264,0.11955593303681049,0.39083040803543273,0.2705923425435885,0.5607437814465165,4.0,1.0,1.0,0.25
random,0.125,10.0,53,112,0.0,0.0024789680694724432,0.137743467351542,0.5,0.5,0.8930931804872291,0.06664582127614348,0.07426525626498769,0.5324197899653861,0.3574320412946385,0.7176202363935995,4.0,2.0,2.0,0.5
random,0.125,10.0,54,112,0.0,0.0017957343215270472,0.08989386993040167,0.75,0.75,0.898655032721552,0.08228477187018081,0.05384997771168541,0.38171073833636876,0.25431253424607636,0.5174235903728047,4.0,1.0,1.0,0.25
random,0.125,10.0,55,112,0.0,0.002882715059455216,0.11090371668919366,0.5,0.5,0.9121541230274257,0.05715326535469968,0.03341913863382364,0.5318676977128357,0.35434223487119537,0.7107300679045236,4.0,2.0,2.0,0.5
random,0.125,10.0,56,112,0.0,0.005995978122235246,0.36630783856479776,0.5,0.5,0.6884645574190184,0.0861820418826374,0.03874748467981178,0.5338198873885558,0.35461342865789236,0.7138661071927445,4.0,2.0,2.0,0.5
random,0.125,10.0,57,112,0.0,0.004786896447149283,0.09503461049648404,0.75,0.75,0.917939914341587,0.07857304117907543,0.021834848120514134,0.3811237228251431,0.250714120951203,0.5095703211309598,4.0,1.0,1.0,0.25
random,0.125,10.0,58,112,0.0,0.002026447082112022,0.019379429363477786,1.0,1.0,1.0,0.07464109607116544,0.08368677420502725,0.07464109607116544,0.08368677420502725,0.19472654157094685,4.0,0.0,0.0,0.0
random,0.125,10.0,59,112,0.0,0.0045797378393991235,0.05969878526542748,0.75,0.75,0.9674262522844133,0.0893411250894515,0.0324389913548857,0.38289865170066445,0.2515734805580504,0.5136139730608638,4.0,1.0,1.0,0.25
random,0.125,10.0,60,112,0.0,0.0016255577865991896,0.09834034103370237,0.75,0.75,0.929249744348625,0.06492764445491182,0.11085426620294442,0.37919216666598954,0.2677993675338778,0.5408204911910524,4.0,1.0,1.0,0.25
random,0.125,10.0,61,112,0.0,0.0010854053571449525,0.08281698619809738,0.75,0.75,0.33384066233257653,0.25838788051662603,0.17939940520900988,0.43669007613913746,0.2943435236963944,0.6225528275400756,4.0,1.0,1.0,0.25
random,0.125,10.0,62,112,0.0,0.0025542747056689304,0.05606576260933506,0.5,0.5,0.9491869273250542,0.025233367519073974,0.01588169485927799,0.5306301550215332,0.35373169792344256,0.7078632864598517,4.0,2.0,2.0,0.5
random,0.125,10.0,63,112,0.0,0.0020227815167575425,0.11787483857747379,0.25,0.25,0.36296920284455847,0.12769768211515675,0.036858059645082264,0.6526497333979352,0.4334046944141239,0.7169535196273924,4.0,3.0,3.0,0.75
random,0.125,10.0,64,112,0.0,0.0030585868600072363,0.12249293098252031,0.5,0.5,0.8857483930450055,0.04043566800890817,0.04540212086807616,0.531100293375614,0.3550079946841475,0.7110387309662114,4.0,2.0,2.0,0.5
random,0.125,10.0,65,112,0.0,0.002298831746342785,0.035086123755869524,0.75,0.75,0.9940724292702113,0.044756833584406734,0.1240700675506805,0.37699785226759147,0.27211217585128894,0.546672702680584,4.0,1.0,1.0,0.25
random,0.125,10.0,66,112,0.0,0.0031690908673357833,0.3095530520320247,1.0,1.0,1.0,0.29449106198780517,0.15097207344459795,0.29449106198780517,0.15097207344459795,0.4953261753651811,4.0,0.0,0.0,0.0
random,0.125,10.0,67,112,0.0,0.0054059737819889915,0.09709207419383727,1.0,1.0,1.0,0.08362793097479092,0.21234130934722456,0.08362793097479092,0.21234130934722456,0.4390768134540374,4.0,0.0,0.0,0.0
random,0.125,10.0,68,112,0.0,0.003473001569716839,0.01806898688697861,1.0,1.0,1.0,0.05276115295885409,0.06804220756630891,0.05276115295885409,0.06804220756630891,0.15319215985256396,4.0,0.0,0.0,0.0
random,0.125,10.0,69,112,0.0,0.00909619549067363,0.06968487954445328,0.75,0.75,0.9646844207922463,0.08033761784104097,0.07148831309631425,0.38139952756955514,0.25755180873373323,0.5233901481513583,4.0,1.0,1.0,0.25
random,0.125,10.0,70,112,0.0,0.004337871525132259,0.07306554388456996,0.75,0.75,0.9664130437565642,0.1754811164239712,0.058087579383954376,0.4046235493221477,0.2550110294850311,0.5487992926361447,4.0,1.0,1.0,0.25
random,0.125,10.0,71,112,0.0,0.0067736581518234055,0.025541843764192225,1.0,1.0,1.0,0.07153691584857536,0.06402019964292718,0.07153691584857536,0.06402019964292718,0.15966269302972838,4.0,0.0,0.0,0.0
random,0.125,10.0,72,112,0.0,0.007312500602862326,0.02164248961332374,1.0,1.0,1.0,0.032981504815322256,0.07030911261796625,0.032981504815322256,0.07030911261796625,0.14733402789227712,4.0,0.0,0.0,0.0
random,0.125,10.0,73,112,0.0,0.0013375412006002704,0.01521323640866815,1.0,1.0,1.0,0.09777899570316932,0.10634509174040649,0.09777899570316932,0.10634509174040649,0.24946737469912064,4.0,0.0,0.0,0.0
random,0.125,10.0,74,112,0.0,0.0020578289256199048,0.11712286005388597,1.0,1.0,1.0,0.25304594710853046,0.027443680275259348,0.25304594710853046,0.027443680275259348,0.3418299809201246,4.0,0.0,0.0,0.0
random,0.125,10.0,75,112,0.0,0.0010684559403781474,0.09624067766465848,0.75,0.75,0.9733437986019918,0.15962087156222374,0.11585637078764655,0.3996675080347575,0.26938267202821986,0.5694206349211149,4.0,1.0,1.0,0.25
random,0.125,10.0,76,112,0.0,0.005994009012584683,0.03643639036710787,0.75,0.75,0.9976185382498478,0.1852867202092495,0.081281734954615,0.40788892668767746,0.2597210817933812,0.5617784731483555,4.0,1.0,1.0,0.25
random,0.125,10.0,77,112,0.0,0.0035644597597472216,0.04587402674976893,1.0,1.0,1.0,0.10734350842096985,0.20956085147298853,0.10734350842096985,0.20956085147298853,0.4428856232739741,4.0,0.0,0.0,0.0
random,0.125,10.0,78,112,0.0,0.0017669596094936776,0.13446130171423318,0.75,0.75,0.8741288657618609,0.052452802842227836,0.0603905093812825,0.37774127705945004,0.25541194219828106,0.514402018112293,4.0,1.0,1.0,0.25
random,0.125,10.0,79,112,0.0,0.0015887554070432405,0.26906872837265217,0.75,0.75,0.893083248860863,0.027812723557210487,0.25840318072249646,0.3757727513987042,0.33552816998819546,0.6718243879254479,4.0,1.0,1.0,0.25
random,0.125,10.0,80,112,0.0,0.006503004776512392,0.058330699569662206,0.75,0.75,0.9537148336321034,0.04890279150389104,0.06019783011676965,0.37738390567518215,0.25537782609904797,0.5138676680574481,4.0,1.0,1.0,0.25
random,0.125,10.0,81,112,0.0,0.0035647808793029963,0.08208709391887685,0.75,0.75,0.9509679076473234,0.14729397930947066,0.030279486916229028,0.3961018016313661,0.2513715089184384,0.530733357821818,4.0,1.0,1.0,0.25
random,0.125,10.0,82,112,0.0,0.0022000323238707273,0.1539808635320635,0.75,0.75,0.8624856428567713,0.1180314364965926,0.10256030298075401,0.3886818300372258,0.26530918154226785,0.5478421980014967,4.0,1.0,1.0,0.25
random,0.125,10.0,83,112,0.0,0.0009752366375034562,0.045168936297526205,1.0,1.0,1.0,0.15147858720935659,0.10183979718228767,0.15147858720935659,0.10183979718228767,0.2868411470118653,4.0,0.0,0.0,0.0
random,0.125,10.0,84,112,0.0,0.0019780567865115813,0.0552169416308702,1.0,1.0,1.0,0.03994936617474892,0.19716054109766806,0.03994936617474892,0.19716054109766806,0.39790245489420817,4.0,0.0,0.0,0.0
random,0.125,10.0,85,112,0.0,0.006645622818675405,0.03774096490364854,1.0,1.0,1.0,0.09119105425852052,0.046488980725076144,0.09119105425852052,0.046488980725076144,0.15306391035095285,4.0,0.0,0.0,0.0
random,0.125,10.0,86,112,0.0,0.003308523149117036,0.042923500115428455,1.0,1.0,1.0,0.09214897267674128,0.11495580151452987,0.09214897267674128,0.11495580151452987,0.26068223259418294,4.0,0.0,0.0,0.0
random,0.125,10.0,87,112,0.0,0.003371714900182749,0.18764131099533393,0.75,0.75,0.8224226825687411,0.014374308730246614,0.05890314931149665,0.37520656385996815,0.25515129972059586,0.5105724604125589,4.0,1.0,1.0,0.25
random,0.125,10.0,88,112,0.0,0.0075720081351553494,0.12053682379139458,0.75,0.75,0.9679593544933106,0.08427995157841428,0.2252396389179788,0.382037082857862,0.3170956814668502,0.6416147586133372,4.0,1.0,1.0,0.25
random,0.125,10.0,89,112,0.0,0.0017294453655778649,0.12922251630153694,0.75,0.75,0.8961686354022702,0.05827923763204374,0.17127122052991384,0.37838122595370555,0.2906894790603107,0.5852607273663442,4.0,1.0,1.0,0.25
random,0.125,10.0,90,112,0.0,0.003644219090696323,0.04918236048664652,0.75,0.75,0.9935622655246682,0.08459870223586866,0.09257470257708476,0.3820899178400221,0.26254058099259014,0.5340906420247078,4.0,1.0,1.0,0.25
random,0.125,10.0,91,112,0.0,0.004824710564095249,0.08592880912478969,0.75,0.75,0.94542507614433,0.07167597661716123,0.06463972358095468,0.38010272850641036,0.25619078905859727,0.5190229369619085,4.0,1.0,1.0,0.25
random,0.125,10.0,92,112,0.0,0.006711558910739852,0.17924931163533284,0.5,0.5,0.8447415850997402,0.18607159060239895,0.02821743511593765,0.5464076485689539,0.35411595815814495,0.7296356107473444,4.0,2.0,2.0,0.5
random,0.125,10.0,93,112,0.0,0.0017802260192615203,0.14949401829026213,0.75,0.75,0.9062182847727135,0.1043903488995867,0.08078617916380243,0.38574344933846,0.25960509443752156,0.5330187740497464,4.0,1.0,1.0,0.25
random,0.125,10.0,94,112,0.0,0.009789130684372812,0.06827338754216009,1.0,1.0,1.0,0.21978536718680466,0.22258513330361593,0.21978536718680466,0.22258513330361593,0.5329664173818296,4.0,0.0,0.0,0.0
random,0.125,10.0,95,112,0.0,0.005357808164170255,0.4275613827099582,0.5,0.5,0.6039297410885749,0.08411635368400538,0.12356469910750802,0.5336551137940555,0.3641896723312792,0.7326840091393244,4.0,2.0,2.0,0.5
random,0.125,10.0,96,112,0.0,0.0037896338648265382,0.15540864837873614,0.75,0.75,0.8772651109726584,0.059306349621125846,0.16413642379713608,0.3785009013582893,0.2875857684460147,0.5792339374765463,4.0,1.0,1.0,0.25
random,0.125,10.0,97,112,0.0,0.003899773419257378,0.02617057671351571,1.0,1.0,1.0,0.07489722541586873,0.073838878080569,0.07489722541586873,0.073838878080569,0.1782731945273958,4.0,0.0,0.0,0.0
random,0.125,10.0,98,112,0.0,0.0020784513788272346,0.09185532937056769,0.75,0.75,0.9112387720920946,0.10343403668762943,0.13912257402670697,0.3855501912321188,0.27751813986271673,0.5677412013750457,4.0,1.0,1.0,0.25
random,0.125,10.0,99,112,0.0,0.007379614356270442,0.15545370047696133,0.75,0.75,0.8650213978456864,0.0491198727144431,0.09791656255002794,0.37740504954440174,0.26399003753212,0.5310178674258379,4.0,1.0,1.0,0.25
random,0.125,10.0,100,112,0.0,0.004888779686577378,0.08386778011560549,1.0,1.0,1.0,0.1473653574122126,0.23726945471060765,0.1473653574122126,0.23726945471060765,0.5136091646417271,4.0,0.0,0.0,0.0
random,0.125,10.0,101,112,0.0,0.007080500783123942,0.19919162526529424,0.75,0.75,0.841065589307514,0.09853932640134462,0.07582818977541048,0.38458744016897256,0.2584810162728817,0.5293358180059435,4.0,1.0,1.0,0.25
random,0.125,10.0,102,112,0.0,0.003978951852707624,0.048846629982567204,1.0,1.0,1.0,0.15087742913684007,0.10904366193885341,0.15087742913684007,0.10904366193885341,0.2967008792055904,4.0,0.0,0.0,0.0
random,0.125,10.0,103,112,0.0,0.0009138073480259782,0.06705910320285495,0.75,0.75,0.9646072006864768,0.05481043880452499,0.10540530351380728,0.3779922461525612,0.2661441498636188,0.5360376973333495,4.0,1.0,1.0,0.25
random,0.125,10.0,104,112,0.0,0.005615348539866113,0.025229400273629833,0.5,0.5,0.9734225257657412,0.040761864006802255,0.021521443376897043,0.5311127608885466,0.3538807514721767,0.708804105668204,4.0,2.0,2.0,0.5
random,0.125,10.0,105,112,0.0,0.00413670455653038,0.04196954666214379,1.0,1.0,1.0,0.06021533045012362,0.09876800595699368,0.06021533045012362,0.09876800595699368,0.2132287400801277,4.0,0.0,0.0,0.0
random,0.125,10.0,106,112,0.0,0.005568638105192113,0.16910541834587875,0.75,0.75,0.999493137274104,0.25816394412192484,0.06933801267535823,0.4365907311584171,0.25711052098528775,0.5943804416348917,4.0,1.0,1.0,0.25
random,0.125,10.0,107,112,0.0,0.0025657612942066995,0.04348971892026536,0.75,0.75,0.9971877726186722,0.09930184642009894,0.1351010520547528,0.3847345091447227,0.27602394950388953,0.563830374967056,4.0,1.0,1.0,0.25
random,0.125,10.0,108,112,0.0,0.0021693533603942164,0.03230690636342441,1.0,1.0,1.0,0.10262249912158318,0.09244215001919194,0.10262249912158318,0.09244215001919194,0.23001011495185691,4.0,0.0,0.0,0.0
random,0.125,10.0,109,112,0.0,0.0038782725197446023,0.06503084246191239,0.5,0.5,0.9597626364601684,0.1373310894967,0.014128408675862377,0.5391473954969784,0.35369450938042013,0.7191408176049485,4.0,2.0,2.0,0.5
random,0.125,10.0,110,112,0.0,0.003912027345271206,0.060127876286088774,0.5,0.5,0.9391223083744816,0.08099508025530114,0.030988182715336644,0.5334136307901977,0.3542317514481156,0.7125670680815078,4.0,2.0,2.0,0.5
random,0.125,10.0,111,112,0.0,0.007072831182779088,0.023623980209713,0.75,0.75,0.9899358499956649,0.09334432157053343,0.03362649475504127,0.38361422259491024,0.25169039684130406,0.5147909996051633,4.0,1.0,1.0,0.25
random,0.125,10.0,112,112,0.0,0.0025969067351967823,0.28916738406345904,0.75,0.75,0.6334545036217817,0.2123099693479591,0.10793781806411872,0.4176501434375409,0.26690434508702193,0.5874116232688712,4.0,1.0,1.0,0.25
random,0.125,10.0,113,112,0.0,0.004486132457373825,0.0857773947748927,0.5,0.5,0.9411838414544951,0.08141519157887228,0.01911098231633147,0.5334456080144556,0.3538115526979688,0.7117741215496755,4.0,2.0,2.0,0.5
random,0.125,10.0,114,112,0.0,0.0015766326683351853,0.030261484300407523,0.5,0.5,0.9946327303238802,0.1119349015326153,0.05509406264637037,0.5362039827253786,0.3556932356250834,0.7191717288928678,4.0,2.0,2.0,0.5
random,0.125,10.0,115,112,0.0,0.005191435004238091,0.06967258231052838,0.5,0.5,0.9579963428630265,0.11996419520110412,0.0425892267059633,0.5370714143064442,0.35483365273844303,0.7186237174246806,4.0,2.0,2.0,0.5
random,0.125,10.0,116,112,0.0,0.0031820574684490598,0.023492328010386098,1.0,1.0,1.0,0.13735640341153224,0.08810849116895761,0.13735640341153224,0.08810849116895761,0.2541522572328458,4.0,0.0,0.0,0.0
random,0.125,10.0,117,112,0.0,0.004941764472530278,0.11428425137720534,0.75,0.75,0.8917151942769168,0.06055644470837917,0.039075961969567564,0.3786493262199066,0.25227999941114104,0.5093822105313781,4.0,1.0,1.0,0.25
random,0.125,10.0,118,112,0.0,0.0018326018665782997,0.02653594315552849,1.0,1.0,1.0,0.06282998963978764,0.08514979416551426,0.06282998963978764,0.08514979416551426,0.189789143127499,4.0,0.0,0.0,0.0
random,0.125,10.0,119,112,0.0,0.0022400995892337665,0.02959402958055985,1.0,1.0,1.0,0.09669953527832713,0.03712131806629541,0.09669953527832713,0.03712131806629541,0.14878042103417513,4.0,0.0,0.0,0.0
random,0.125,10.0,120,112,0.0,0.0035297690328058387,0.1688861067872803,0.75,0.75,0.9965951764337011,0.2135589850589297,0.047936670854289154,0.4181274686917258,0.253423446645026,0.5636521031365987,4.0,1.0,1.0,0.25
random,0.125,10.0,121,112,0.0,0.0035034765363469384,0.07326928442576167,0.75,0.75,0.95777183093457,0.06539688093966099,0.0778936177662887,0.37925263878775733,0.2589412322642737,0.5233589429015333,4.0,1.0,1.0,0.25
random,0.125,10.0,122,112,0.0,0.005665420102688311,0.051813744093890245,0.75,0.75,0.9817848436762985,0.1583578756920287,0.02953205850615717,0.3992905115267191,0.25130480866809596,0.5348389631441313,4.0,1.0,1.0,0.25
random,0.125,10.0,123,112,0.0,0.003339837237429584,0.13110938504989508,0.5,0.5,0.871516706666452,0.07296436232186,0.09193809261967373,0.5328338381564348,0.3594806064828419,0.7222447582282825,4.0,2.0,2.0,0.5
random,0.125,10.0,124,112,0.0,0.005961301312116563,0.08128707425827178,1.0,1.0,1.0,0.1700051811101019,0.07494854651835818,0.1700051811101019,0.07494854651835818,0.2717536531853354,4.0,0.0,0.0,0.0
random,0.125,10.0,125,112,0.0,0.0023122791600476804,0.042801437758125914,1.0,1.0,1.0,0.17837642063785436,0.13363840739000374,0.17837642063785436,0.13363840739000374,0.357774357894855,4.0,0.0,0.0,0.0
random,0.125,10.0,126,112,0.0,0.001491199477038659,0.006677787684999286,0.75,0.75,0.996070205475496,0.023875199482921335,0.036352116937609584,0.3755695925694224,0.25197441795623665,0.5047023506497033,4.0,1.0,1.0,0.25
random,0.125,10.0,127,112,0.0,0.0027880232981443353,0.12431698016426512,0.5,0.5,0.6013395829328557,0.09055613459243765,0.07176109091451506,0.5341818105815302,0.3571761849348591,0.5178678165085661,4.0,2.0,2.0,0.5
random,0.125,10.0,128,112,0.0,0.0020147369764434717,0.04128063834097012,1.0,1.0,1.0,0.2699435534180112,0.08169196739447207,0.2699435534180112,0.08169196739447207,0.3952722189742074,4.0,0.0,0.0,0.0
random,0.125,10.0,129,112,0.0,0.0028560458876997325,0.08280295159752042,0.75,0.75,0.932720079868675,0.07185308098293934,0.014893833564811089,0.38012780605351093,0.2503325182805706,0.5074931518392702,4.0,1.0,1.0,0.25
random,0.125,10.0,130,112,0.0,0.0018678460548131374,0.44325649478977275,0.5,0.5,0.5900211250898253,0.10816276004453143,0.09344466536074557,0.5358167516327065,0.35967478747083576,0.7265418669593101,4.0,2.0,2.0,0.5
random,0.125,10.0,131,112,0.0,0.0040006308881298394,0.046422671502408634,0.75,0.75,0.9744325395475764,0.07127775441395193,0.026652929346331483,0.3800465612339121,0.2510633067217418,0.5088272401257122,4.0,1.0,1.0,0.25
random,0.125,10.0,132,112,0.0,0.0015766554651077543,0.34351548309809476,0.75,0.75,0.7326039757508932,0.23330532197261214,0.08212600381504576,0.4259677569318576,0.2599202000171816,0.5854991083302736,4.0,1.0,1.0,0.25
random,0.125,10.0,133,112,0.0,0.00372573703872848,0.04930127642215001,0.75,0.75,0.9989569920733853,0.060714998516070644,0.14845234220869521,0.3786683684751142,0.2811202117074396,0.5665945420799762,4.0,1.0,1.0,0.25
random,0.125,10.0,134,112,0.0,0.001987406771429429,0.055673787244319616,0.75,0.75,0.983221864180589,0.08953565616849699,0.14902719196391448,0.38293272946320805,0.28134823254907265,0.5721155100163888,4.0,1.0,1.0,0.25
random,0.125,10.0,135,112,0.0,0.006332370826868088,0.014924822203360307,0.75,0.75,0.9936569542704337,0.0237346537657134,0.05222574594603888,0.3755629112972069,0.2540583523616477,0.5088552813305878,4.0,1.0,1.0,0.25
random,0.125,10.0,136,112,0.0,0.0019873528000572405,0.19385633760192703,1.0,1.0,1.0,0.22391735962604267,0.25415163303088306,0.22391735962604267,0.25415163303088306,0.589498245749148,4.0,0.0,0.0,0.0
random,0.125,10.0,137,112,0.0,0.0029232730558517673,0.2689427700068525,0.75,0.75,0.8775135412885937,0.06457859218935781,0.23678499933275093,0.3791474593438146,0.3233424684939455,0.6509699945613815,4.0,1.0,1.0,0.25
random,0.125,10.0,138,112,0.0,0.004728021793300816,0.02481147702853388,1.0,1.0,1.0,0.10387767836080859,0.016891319473530064,0.10387767836080859,0.016891319473530064,0.14256404145122245,4.0,0.0,0.0,0.0
random,0.125,10.0,139,112,0.0,0.005763232004369301,0.03679536993918554,1.0,1.0,1.0,0.06645752941574931,0.06872174926945587,0.06645752941574931,0.06872174926945587,0.1635312029594439,4.0,0.0,0.0,0.0
random,0.125,10.0,140,112,0.0,0.001619293132589841,0.016536391276024034,1.0,1.0,1.0,0.021051412111318283,0.09092032702703938,0.021051412111318283,0.09092032702703938,0.18399420354137527,4.0,0.0,0.0,0.0
random,0.125,10.0,141,112,0.0,0.002467421576615123,0.1668347259760632,0.75,0.75,0.9592139469271797,0.2508836788446354,0.04811528608136365,0.43339585281006515,0.253448832244338,0.5838396492287632,4.0,1.0,1.0,0.25
random,0.125,10.0,142,112,0.0,0.001127719880521673,0.13145944549171154,0.75,0.75,0.8952325798358293,0.1362262909088203,0.05911212040713458,0.3931198312869511,0.25518754296452384,0.5340657245290903,4.0,1.0,1.0,0.25
random,0.125,10.0,143,112,0.0,0.002593561219761205,0.03189300849960188,1.0,1.0,1.0,0.09184160915479084,0.10259416214538077,0.09184160915479084,0.10259416214538077,0.23895102580085276,4.0,0.0,0.0,0.0
random,0.125,10.0,144,112,0.0,0.002756362423761837,0.039670406833340846,1.0,1.0,1.0,0.10427436966006001,0.06609305081832648,0.10427436966006001,0.06609305081832648,0.19184160013496826,4.0,0.0,0.0,0.0
random,0.125,10.0,145,112,0.0,0.0029572608746680517,0.07022728969542169,1.0,1.0,1.0,0.06553998595922564,0.10596967363624323,0.06553998595922564,0.10596967363624323,0.22924814756386094,4.0,0.0,0.0,0.0
random,0.125,10.0,146,112,0.0,0.0023486911646451065,0.07881854179661596,0.75,0.75,0.9421717321751963,0.07332104270079842,0.04375941339450493,0.38033798321630885,0.2528560157391423,0.5127500617768888,4.0,1.0,1.0,0.25
random,0.125,10.0,147,112,0.0,0.0031739588802181377,0.037372075788359244,1.0,1.0,1.0,0.0958529022372443,0.10664058727756237,0.0958529022372443,0.10664058727756237,0.24864168700570027,4.0,0.0,0.0,0.0
random,0.125,10.0,148,112,0.0,0.004427405764413961,0.19849509798877765,0.75,0.75,0.7935526440303889,0.1173121192043443,0.11128613892932801,0.38851846800912915,0.2679336737671252,0.5527235522721512,4.0,1.0,1.0,0.25
random,0.125,10.0,149,112,0.0,0.0013954525957690562,0.12166836238680301,0.5,0.5,0.8962591858107609,0.09443363513537446,0.09306083428631264,0.5345174045084412,0.3596250261578472,0.7247396031498493,4.0,2.0,2.0,0.5
random,0.125,10.0,150,112,0.0,0.0036443237146480487,0.049515162660625556,0.5,0.5,0.7207469110015996,0.010838384343409276,0.20172342537760535,0.5303854591592682,0.38124292803019594,0.5920562641431109,4.0,2.0,2.0,0.5
random,0.125,10.0,151,112,0.0,0.0032762653055155235,0.02025840730894723,1.0,1.0,1.0,0.04653772505918417,0.06578865060927544,0.04653772505918417,0.06578865060927544,0.14547448551495318,4.0,0.0,0.0,0.0
random,0.125,10.0,152,112,0.0,0.002073293257731246,0.0288999748261507,1.0,1.0,1.0,0.06378028618701816,0.10068784431987728,0.06378028618701816,0.10068784431987728,0.21859559573528717,4.0,0.0,0.0,0.0
random,0.125,10.0,153,112,0.0,0.0027255547167139723,0.05216185589283481,1.0,1.0,1.0,0.12917935341787945,0.14869593155452762,0.12917935341787945,0.14869593155452762,0.343668795302599,4.0,0.0,0.0,0.0
random,0.125,10.0,154,112,0.0,0.0034077229296706293,0.17981911893019226,0.5,0.5,0.859556752037408,0.055701797117596735,0.06727378326251854,0.5317906967041309,0.35673923383506073,0.7154086039986116,4.0,2.0,2.0,0.5
random,0.125,10.0,155,112,0.0,0.002399186637016858,0.054426677369690465,0.75,0.75,0.9648290369697553,0.015446135849806713,0.06389475524112774,0.37523850726507,0.2560505903342008,0.5124116802522087,4.0,1.0,1.0,0.25
random,0.125,10.0,156,112,0.0,0.0024162427978228923,0.03237421360462668,1.0,1.0,1.0,0.10676324367705697,0.08436088629110472,0.10676324367705697,0.08436088629110472,0.22075063158250954,4.0,0.0,0.0,0.0
random,0.125,10.0,157,112,0.0,0.0044167595258582945,0.035100627698279256,1.0,1.0,1.0,0.1161013247863609,0.13703028878656545,0.1161013247863609,0.13703028878656545,0.3147582994213941,4.0,0.0,0.0,0.0
random,0.125,10.0,158,112,0.0,0.002368490399441128,0.11351141428902452,0.75,0.75,0.896066229764274,0.07391098887101696,0.06677935994260276,0.38042361349805653,0.2566020502368556,0.5202520809930059,4.0,1.0,1.0,0.25
random,0.125,10.0,159,112,0.0,0.002023963185934714,0.28830961381280223,0.75,0.75,0.5842850796667644,0.2548189283726018,0.19759562775004497,0.4351143696693099,0.30295713241224537,0.6001425292377017,4.0,1.0,1.0,0.25
